1.461502446100000088e+04,1.146689805800000067e+04,1.474163705200000004e+04,8.099284013000000414e+03,1.047123995199999990e+04,6.904875641999999971e+03,0.000000000000000000e+00
1.784900745200000165e+04,1.299591305300000022e+04,4.342151222000000416e+03,1.665631652100000065e+04,7.786877752000000328e+03,1.723817005100000097e+04,0.000000000000000000e+00
1.277715596499999992e+04,1.936567130600000019e+04,4.714423064999999951e+03,7.649081766999999672e+03,1.465611804999999913e+04,8.749334284000000480e+03,0.000000000000000000e+00
1.299777161499999966e+04,4.133360160999999607e+03,1.520468871999999919e+03,5.597695835000000443e+03,6.255852020999999695e+03,3.724068321000000196e+03,2.000000000000000000e+00
2.272367069999999785e+03,1.432324082300000009e+04,1.354648202999999967e+03,1.991970081999999820e+04,1.737996447600000101e+04,1.826160658400000102e+04,2.000000000000000000e+00
4.424689320000000407e+03,1.870413974999999937e+03,1.333925280100000055e+04,1.508708288200000061e+04,1.180627202100000068e+04,1.315109389499999997e+04,1.000000000000000000e+00
5.002817664999999579e+03,3.951767625999999836e+03,6.434890132000000449e+03,1.859869269999999915e+03,1.276153894299999956e+04,1.560637570000000096e+03,2.000000000000000000e+00
1.223618740299999990e+04,6.438428431000000273e+03,7.924942122000000381e+03,1.248613072099999954e+04,1.282005923400000029e+04,1.313784812299999976e+04,1.000000000000000000e+00
1.439785931200000050e+04,4.828401079999999638e+03,1.447746736699999929e+04,1.512344938000000002e+04,1.341982230999999956e+03,1.574489673399999992e+04,1.000000000000000000e+00
5.538845816000000013e+03,2.218632827999999790e+03,1.756157181800000035e+04,1.360146395900000061e+04,1.572802546199999961e+04,1.505323879800000032e+04,1.000000000000000000e+00
7.675475218999999925e+03,1.915486667799999850e+04,1.728420031200000085e+04,1.457780926999999974e+04,1.589684588799999983e+04,7.590223288999999568e+03,0.000000000000000000e+00
1.976293296399999963e+04,2.761250704000000042e+03,9.586508380999999645e+03,1.048656939100000091e+04,1.828612186899999870e+04,1.453554185200000029e+04,1.000000000000000000e+00
6.370332546999999977e+03,1.644852809899999920e+04,7.183486616000000140e+03,1.850786222099999941e+04,1.405855358999999908e+03,6.894867201000000023e+03,2.000000000000000000e+00
9.813354778999999326e+03,1.949926810699999987e+04,7.504242610000000241e+03,1.167837082799999916e+04,7.547037406000000374e+03,6.031139200999999957e+03,0.000000000000000000e+00
1.106176174100000026e+04,3.681730007000000114e+03,1.454227315099999942e+04,4.908626924000000145e+03,9.736651160999999775e+03,9.783398440999999366e+03,1.000000000000000000e+00
2.693579318999999941e+03,1.003550100200000088e+04,7.860041449999999941e+02,8.221184359999999742e+02,9.000816714000000502e+03,1.231508702199999971e+04,2.000000000000000000e+00
9.416526158999999097e+03,1.765097452600000179e+04,1.113523147299999982e+04,8.805927492000000711e+03,1.135284291599999960e+04,9.674991979000000356e+03,0.000000000000000000e+00
2.748086577999999918e+03,1.010536734000000024e+03,1.369078261799999927e+04,1.541906951999999910e+04,1.073902185300000019e+04,3.590790992000000188e+03,2.000000000000000000e+00
1.976284048299999995e+04,2.767115550999999869e+03,9.591430038000000422e+03,1.048648887699999977e+04,1.828540588099999877e+04,1.451832833299999947e+04,1.000000000000000000e+00
1.879478819999999905e+04,1.234843698299999960e+04,1.078529147000000012e+04,1.257359180999999990e+04,1.745174363599999924e+04,1.094003290100000049e+04,0.000000000000000000e+00
2.489789574999999786e+03,1.503333117200000015e+04,9.800406580999999278e+03,4.666798166999999921e+03,1.543057105899999988e+04,4.952216795999999704e+03,2.000000000000000000e+00
1.587415304599999945e+04,1.105197068500000023e+04,1.569130602100000033e+04,1.951837606299999970e+04,1.025154238099999930e+04,7.896053738999999950e+03,0.000000000000000000e+00
2.538506473999999798e+03,1.834218489799999952e+04,4.886109813000000031e+03,1.791339835799999855e+04,6.242980016000000433e+03,1.102581188900000052e+04,2.000000000000000000e+00
1.807516665400000056e+04,1.961057880099999966e+04,1.942663367600000129e+04,3.996814788000000135e+03,1.303323888599999918e+04,4.878733906999999817e+03,0.000000000000000000e+00
1.681186199000000124e+04,1.168843921600000067e+04,9.302894919000000300e+03,1.378639052199999969e+04,9.451956998999999996e+03,1.327350266000000011e+04,0.000000000000000000e+00
1.698794228600000133e+04,6.582246261999999660e+03,2.937658292000000074e+03,1.006996909100000084e+04,1.435741489999999976e+04,2.250065552999999909e+03,0.000000000000000000e+00
8.928657494999999471e+03,2.563021979999999985e+03,9.367254261000000042e+03,1.294143035899999995e+04,1.331898851099999956e+04,9.843409294999999474e+03,1.000000000000000000e+00
5.086765505000000303e+03,4.525984099000000242e+03,9.166252572999999757e+03,1.475777737499999967e+04,1.675006308699999863e+04,1.876156859199999963e+04,1.000000000000000000e+00
1.840095289200000116e+04,6.436449999999999818e+03,5.447942632000000231e+03,1.241043412399999943e+04,1.610167094600000019e+04,2.428440407999999934e+03,0.000000000000000000e+00
1.535079842000000099e+03,4.847005900000000111e+03,9.254096021999999721e+03,1.282276956900000005e+04,1.752257579099999930e+04,2.207975866000000224e+03,2.000000000000000000e+00
4.264922004000000015e+03,2.473809010999999828e+03,1.358554716899999949e+04,1.937554543299999932e+04,1.528383844999999928e+04,1.622057992000000013e+04,1.000000000000000000e+00
7.859224291999999878e+03,3.396048341000000164e+03,2.185443870999999945e+03,4.345217988999999761e+03,1.508015344600000026e+04,9.093019613000000390e+03,2.000000000000000000e+00
1.893317159399999946e+04,1.805065729899999860e+04,9.109982388000000356e+03,1.415882297499999913e+04,3.290700569000000087e+03,1.913150373400000171e+04,0.000000000000000000e+00
6.802849769999999808e+03,1.498772740599999997e+04,1.811313082299999951e+04,1.960585606999999982e+03,9.012078611000000819e+03,1.803943783400000029e+04,1.000000000000000000e+00
2.568702325000000201e+03,1.537027440500000012e+04,8.385735467000000426e+03,3.493522747999999865e+03,1.622813135499999953e+04,6.739146684000000278e+03,2.000000000000000000e+00
3.678623732999999902e+03,5.643603194999999687e+03,3.346590123999999832e+03,1.126530765799999972e+04,2.334346523000000161e+03,6.927923775000000205e+03,2.000000000000000000e+00
1.560328852399999960e+04,1.582929620500000055e+04,1.173272120499999983e+04,9.828302417000000787e+03,1.456291670300000078e+04,4.628660832999999911e+03,0.000000000000000000e+00
1.903000915000000077e+03,4.661623000000000161e+02,1.571407992500000000e+04,1.754745376799999940e+04,1.983659160600000178e+04,9.579688129000000117e+03,1.000000000000000000e+00
1.836798553399999946e+04,8.957552852999999232e+03,1.836557251499999984e+04,1.767046896800000104e+04,2.176487031999999999e+03,5.585468071999999665e+03,0.000000000000000000e+00
9.540534835000000385e+03,1.328290027999999893e+03,4.618153406000000359e+03,1.691523501400000168e+04,5.776945643000000018e+03,1.883888552100000015e+04,1.000000000000000000e+00
1.635931667700000071e+04,1.673270965100000103e+04,1.600233232999999927e+03,1.477405228000000079e+03,1.703706325700000161e+04,3.936165316999999959e+03,0.000000000000000000e+00
1.749238301000000138e+04,1.248317132099999981e+04,1.043418095100000028e+04,1.776217607199999838e+04,2.666922141000000011e+03,9.140025730999999723e+03,0.000000000000000000e+00
6.184269389999999476e+02,8.395933059000000867e+03,7.534017109000000346e+03,1.125782651799999985e+04,1.435167069500000071e+04,1.350710534999999936e+03,2.000000000000000000e+00
6.398009849000000031e+03,1.650370323099999951e+04,1.098684203999999909e+03,2.077312954999999874e+03,5.238923257000000376e+03,1.913019225000000006e+03,2.000000000000000000e+00
1.903957129799999893e+04,7.793067482000000382e+03,3.884561498999999912e+03,9.427626340000000710e+03,1.143458304300000054e+04,3.836607531000000108e+03,0.000000000000000000e+00
9.846390466000000742e+03,1.407731356000000005e+03,1.179970313999999917e+03,6.801906313000000409e+03,1.470442878999999994e+04,6.070949765000000298e+03,1.000000000000000000e+00
1.082041466299999956e+04,1.644688913300000058e+04,9.858787358999999924e+03,1.428938494100000025e+04,5.851894282999999632e+03,1.732200543800000014e+04,0.000000000000000000e+00
1.137416731799999980e+04,5.239314983000000211e+03,1.210727278099999967e+04,1.653815378000000010e+03,1.530786818800000037e+04,1.530406737099999918e+04,1.000000000000000000e+00
5.843801798999999846e+03,1.381202706700000090e+04,2.565684526000000005e+03,6.839769747000000280e+03,9.590446431000000302e+03,1.348124589999999898e+02,2.000000000000000000e+00
1.136889705700000013e+04,5.238692019000000073e+03,1.210858595199999945e+04,1.658212622000000010e+03,1.530997451399999954e+04,1.529812805200000003e+04,1.000000000000000000e+00
1.642906189000000040e+03,1.779905210900000020e+04,3.734542085000000043e+03,7.175861778999999842e+03,3.599343959999999925e+02,1.599386588599999959e+04,2.000000000000000000e+00
1.681276480299999821e+04,1.169018144899999970e+04,9.307099367999999231e+03,1.378690804500000013e+04,9.447366120000000592e+03,1.326373955000000024e+04,0.000000000000000000e+00
9.820041509999999107e+03,1.440323255199999949e+04,7.348416199000000233e+03,1.463628856000000087e+04,1.663451805099999910e+04,1.801286545900000056e+04,0.000000000000000000e+00
1.020213782800000081e+04,8.525421306000000186e+03,7.387222421000000395e+03,1.991739577500000087e+04,1.154980291500000021e+04,1.481550286199999937e+04,1.000000000000000000e+00
3.601632763000000068e+03,1.412651836399999956e+04,6.638421303000000080e+03,1.628428302000000076e+04,5.351770926999999574e+03,1.863382853700000123e+04,2.000000000000000000e+00
1.903124282999999923e+04,1.446909301100000084e+04,1.312128556799999933e+04,3.363034646999999950e+03,1.907150790799999959e+04,2.663779658999999810e+03,0.000000000000000000e+00
4.737688318999999865e+03,5.896374281999999766e+03,1.350460045700000046e+04,8.847015430000000151e+02,9.059096046000000570e+03,1.352127947800000038e+04,1.000000000000000000e+00
1.746390800700000182e+04,1.974838892100000157e+04,1.472862025399999948e+04,5.547114340000000084e+03,1.441639658799999961e+04,1.704564269100000092e+04,0.000000000000000000e+00
5.673396684999999707e+03,1.904470323999999891e+04,4.584667073999999957e+03,4.412430433000000448e+03,1.904788250000000005e+02,1.129998512999999912e+04,2.000000000000000000e+00
1.245536883900000066e+04,1.468742941900000005e+04,1.939375777699999890e+04,1.195890644799999973e+04,1.588726985400000012e+04,6.651521345000000110e+03,0.000000000000000000e+00
1.738500048099999913e+04,8.073808430000000044e+03,1.824907009399999879e+04,1.891558997299999828e+04,7.404174661000000015e+03,3.557230297000000064e+03,0.000000000000000000e+00
1.186185278400000061e+04,1.703154592200000116e+04,7.664401842000000215e+03,3.293600671000000148e+03,2.004074720000000127e+02,9.582649354999999559e+03,0.000000000000000000e+00
8.437016729999999370e+03,5.466509847999999693e+03,1.185020284899999933e+04,1.495658498399999917e+04,7.569660528999999769e+03,7.540491109999999935e+03,1.000000000000000000e+00
4.243117044999999962e+03,1.067530817600000046e+04,6.509293910999999753e+03,1.001320251800000005e+04,1.219327929600000061e+04,1.064695259000000078e+04,2.000000000000000000e+00
4.903015693000000283e+03,1.069923162100000081e+04,1.028728779899999972e+04,2.861628679999999804e+03,1.370822303300000021e+04,1.031261303399999997e+04,2.000000000000000000e+00
1.905739277199999924e+04,1.699651332099999854e+04,4.435741686999999729e+03,1.211164334000000053e+04,8.827070620000000417e+03,1.009973384500000066e+04,0.000000000000000000e+00
4.244117903000000297e+03,1.068269542000000001e+04,6.502856157000000167e+03,1.000380267300000014e+04,1.219252645800000028e+04,1.065854236200000014e+04,2.000000000000000000e+00
3.006088643000000047e+03,3.919827053999999862e+03,1.697342223899999954e+04,1.053665885600000001e+04,9.990959334999999555e+03,1.767220983200000046e+04,1.000000000000000000e+00
3.405703720000000203e+02,1.944889851600000111e+04,9.096654754999999568e+03,9.313768803000000844e+03,1.645104191999999966e+04,1.677368952500000159e+04,2.000000000000000000e+00
1.734596530999999914e+03,1.262069337400000040e+04,1.205232361099999980e+04,1.703700744699999996e+04,1.978368874399999913e+04,7.980462467000000288e+03,2.000000000000000000e+00
7.486181159999999863e+02,5.568447009999999864e+03,8.912584749999999985e+03,5.984914939999999660e+03,1.560082430799999929e+04,1.076057339200000024e+04,2.000000000000000000e+00
1.124219783099999950e+04,9.944616700000000492e+03,4.535439158000000134e+03,1.113122683900000084e+04,7.500378088000000389e+03,1.976509072000000015e+04,1.000000000000000000e+00
1.161546646200000032e+04,9.194381503000000521e+03,1.709618797099999938e+04,1.342126823800000057e+04,1.277080135300000074e+04,1.227084671999999955e+03,0.000000000000000000e+00
1.807584927800000150e+04,1.961636995000000024e+04,1.942901812599999903e+04,3.998554913999999826e+03,1.303245276700000068e+04,4.866927181000000019e+03,0.000000000000000000e+00
4.571391262000000097e+03,1.507893563399999948e+04,5.576259919999999966e+02,7.242130747999999585e+03,1.352276370999999926e+03,2.043577420000000018e+02,2.000000000000000000e+00
1.561513969399999951e+04,1.584244162900000083e+04,1.174543006199999945e+04,9.831293539000000237e+03,1.456239449500000046e+04,4.620144132999999783e+03,0.000000000000000000e+00
6.767017826000000241e+03,3.288727113999999801e+03,1.265891938099999970e+04,6.237665753000000223e+03,1.673727843500000017e+04,2.395082765999999992e+03,2.000000000000000000e+00
8.429314417999999932e+03,5.469941472999999860e+03,1.185300214600000072e+04,1.496532051599999977e+04,7.563922080000000278e+03,7.543136884999999893e+03,1.000000000000000000e+00
1.827574881800000003e+04,1.799156406900000002e+04,1.864656719000000157e+04,1.144168903000000000e+03,1.381875544000000082e+04,1.289716988999999921e+04,0.000000000000000000e+00
9.385010822000000189e+03,1.125953985800000009e+04,2.060342196999999942e+03,1.568709685399999944e+04,1.083367112199999974e+04,1.890010084300000017e+04,1.000000000000000000e+00
5.826711325000000215e+03,1.275107190199999968e+04,1.073736420200000066e+04,1.838796752099999867e+04,8.730921398000000409e+03,1.088495504699999947e+04,2.000000000000000000e+00
5.910326909000000342e+03,1.205861026599999968e+04,1.838198208000000022e+03,9.930939866999999140e+03,7.633246425999999701e+03,1.209478081999999995e+04,2.000000000000000000e+00
1.313955197199999930e+04,4.667642549000000145e+03,1.497420549600000049e+04,1.417329919999999902e+03,1.757575737899999876e+04,1.121119354000000021e+04,1.000000000000000000e+00
1.440310477399999945e+04,4.842991603999999825e+03,1.447707978000000003e+04,1.512272535699999935e+04,1.347467824000000064e+03,1.574189626800000042e+04,1.000000000000000000e+00
1.958421743300000162e+04,1.559575805199999922e+04,1.153008545000000049e+04,1.987754485800000111e+04,9.444658374000000549e+03,3.033057100999999875e+03,0.000000000000000000e+00
1.294625202299999910e+04,1.782544993299999987e+04,1.089417914200000087e+04,4.483680749000000105e+03,9.322493351999999504e+03,1.382209831200000008e+04,0.000000000000000000e+00
4.252571160000000418e+03,2.473865444999999909e+03,1.358735051700000076e+04,1.937503205800000069e+04,1.528123466299999927e+04,1.622164206700000068e+04,1.000000000000000000e+00
2.472159536000000116e+03,1.766058339100000012e+04,1.954316620300000068e+04,1.607083168999999998e+03,3.829901625999999851e+03,1.685308047599999918e+04,2.000000000000000000e+00
1.710725625600000058e+04,1.690638213600000017e+04,2.238290438999999878e+03,6.714418169999999918e+03,5.971165049999999610e+02,1.211588477199999943e+04,0.000000000000000000e+00
5.790216299999999592e+02,1.371820440400000007e+04,9.683868511999999100e+03,1.148008531899999980e+04,5.231565910000000258e+03,1.973892132900000070e+04,2.000000000000000000e+00
1.804357748300000094e+04,1.020428144999999972e+03,1.744705506700000115e+04,1.595633441700000003e+04,4.721815104999999676e+03,2.057909469999999885e+02,1.000000000000000000e+00
9.558220197000000553e+03,1.336487689000000046e+03,4.615890159999999923e+03,1.690273167800000010e+04,5.788877392999999756e+03,1.882533772999999928e+04,1.000000000000000000e+00
3.605128870999999890e+03,1.411793377900000087e+04,6.641113072000000102e+03,1.628691478599999937e+04,5.344777914999999666e+03,1.863023061900000175e+04,2.000000000000000000e+00
9.284344709999999395e+03,8.548373062999999092e+03,2.788330382999999983e+03,1.458953611799999999e+04,2.524237835999999788e+03,4.066280310000000213e+02,2.000000000000000000e+00
1.124455615500000022e+04,1.769315394599999854e+04,6.701557842999999593e+03,7.493957062999999835e+03,9.850535099999999602e+02,5.571187871000000086e+03,0.000000000000000000e+00
8.354205178000000160e+03,1.685140695999999934e+03,5.867806703000000198e+03,1.472856182900000022e+04,1.403160130799999934e+04,4.094081841000000168e+03,2.000000000000000000e+00
5.873497018000000025e+03,7.084671161000000211e+03,1.740008324599999833e+04,9.988220912999999200e+03,1.476205608799999936e+04,9.253365080999999918e+03,1.000000000000000000e+00
4.906475851000000148e+03,1.069596319000000040e+04,1.028748623500000031e+04,2.860764119999999821e+03,1.371332959099999971e+04,1.031663026899999932e+04,2.000000000000000000e+00
1.289321913300000051e+04,2.031687552000000096e+03,1.005806512300000031e+04,9.730560110000000122e+02,1.040905777200000011e+04,1.798792471899999873e+04,1.000000000000000000e+00
2.811453053000000182e+03,1.533392810900000040e+04,1.040072252800000024e+04,5.821272480000000087e+02,5.419411694999999781e+03,1.323000793300000078e+04,2.000000000000000000e+00
9.632470799999999826e+02,1.003766080800000054e+04,1.049154993000000104e+03,3.335521760999999969e+03,1.143202739599999950e+04,1.816709652000000006e+03,2.000000000000000000e+00
1.162584610699999939e+04,1.149931095500000083e+04,1.477184785700000066e+04,1.213661211600000024e+04,3.859001440999999886e+03,1.727087524800000028e+04,1.000000000000000000e+00
6.198950670000000400e+02,8.395680442999999286e+03,7.533896083999999973e+03,1.126603410500000064e+04,1.434418500300000051e+04,1.350828222000000096e+03,2.000000000000000000e+00
1.092700667000000067e+03,5.368347491000000446e+03,9.953968670000000429e+02,1.100093862099999933e+04,1.351568619899999976e+04,1.527052156699999978e+04,2.000000000000000000e+00
1.102196417800000017e+04,1.739294369100000040e+04,4.737639677999999549e+03,7.948312015999999858e+03,2.795180663999999979e+03,1.193558559999999943e+03,0.000000000000000000e+00
1.756558873500000118e+04,1.359217440100000022e+04,3.299605493000000024e+03,1.943969358999999940e+03,6.748302478999999948e+03,1.815448205400000006e+04,0.000000000000000000e+00
5.188983666000000085e+03,8.962141809000000649e+03,1.870672645800000100e+04,1.434804852899999969e+04,7.337371608999999808e+03,8.775399101999999402e+03,2.000000000000000000e+00
1.060292862900000000e+04,1.867026034699999946e+04,2.524400407999999970e+03,2.771751889999999889e+02,3.133223727999999937e+03,1.339221843500000068e+04,0.000000000000000000e+00
1.019128449499999988e+04,8.524191455000000133e+03,7.379991275000000314e+03,1.989538003899999967e+04,1.155385304700000052e+04,1.480883801700000004e+04,1.000000000000000000e+00
1.361560643100000016e+04,2.950967422000000170e+03,1.303836878000000070e+03,1.265380225000000110e+03,3.049759030000000166e+03,9.961111252999999124e+03,1.000000000000000000e+00
1.636145280199999979e+04,1.725983786999999893e+03,6.641953045999999631e+03,1.558917657200000031e+04,1.874401289700000052e+04,7.826792013000000225e+03,1.000000000000000000e+00
1.990722207300000082e+04,1.175603187599999910e+04,7.287317500000000109e+03,8.201269286999999167e+03,1.400290074400000049e+04,2.827339167999999972e+03,0.000000000000000000e+00
1.316070828699999947e+04,4.661646553999999924e+03,1.497019078300000001e+04,1.417595465999999988e+03,1.757378712900000028e+04,1.121446114999999918e+04,1.000000000000000000e+00
1.397668398700000034e+04,7.262774841999999808e+03,1.310101913600000080e+04,9.292900555000000168e+03,1.455170901100000083e+04,1.867318693100000019e+04,1.000000000000000000e+00
1.491514709999999923e+03,8.959900368000000526e+03,5.975847033000000010e+03,2.509184722999999849e+03,5.135606765999999880e+03,7.119478980000000092e+02,2.000000000000000000e+00
1.142167096499999934e+04,3.421262791999999990e+03,1.947101526100000046e+04,1.217692321400000037e+04,1.503011976499999946e+04,3.664860009999999875e+02,1.000000000000000000e+00
1.451431190299999980e+04,1.769518059300000095e+04,9.952714550999999119e+03,3.361176441999999952e+03,1.101125280299999940e+04,1.670305253200000152e+04,0.000000000000000000e+00
7.076843496999999843e+03,1.181175367499999993e+04,1.074818386599999940e+04,1.334387817999999970e+04,2.207197377999999844e+03,4.856935260000000198e+02,2.000000000000000000e+00
1.867676274099999864e+04,1.791585278000000017e+03,7.838900394000000233e+03,4.500216113000000405e+03,1.530087944000000107e+03,1.210892576399999962e+04,1.000000000000000000e+00
6.349920097999999598e+03,8.131295331999999689e+03,1.882822702800000116e+04,3.573982967999999801e+03,1.172643842399999994e+04,1.182183645299999989e+04,1.000000000000000000e+00
6.351588359999999739e+03,8.119518033000000287e+03,1.882252500000000146e+04,3.579445389999999861e+03,1.171767869299999984e+04,1.182054253600000084e+04,1.000000000000000000e+00
1.036150644599999941e+04,1.333480569300000025e+04,7.979540950000000521e+02,9.990332170000000360e+02,1.856551499600000170e+04,4.519957602999999835e+03,0.000000000000000000e+00
7.448596109000000069e+03,4.813502105999999912e+03,3.257743347999999969e+03,6.670463007999999718e+03,5.102071136999999908e+03,8.937147838000000775e+03,2.000000000000000000e+00
1.280952284800000052e+04,1.481829455799999960e+04,4.346611683000000085e+03,9.345415315000000192e+03,4.925198040000000219e+03,2.471582988999999998e+03,0.000000000000000000e+00
1.523992406699999992e+04,1.382816233000000011e+03,6.484616899999999760e+02,1.247425609099999929e+04,6.646010328999999729e+03,1.139042963699999927e+04,1.000000000000000000e+00
1.164949620599999980e+04,1.157022298600000067e+04,1.160732627700000012e+04,1.646400419099999999e+04,1.858732950100000016e+04,4.055380418000000191e+03,0.000000000000000000e+00
1.356459209999999871e+02,9.993017977999999857e+03,3.172912781999999879e+03,1.387924391400000059e+04,9.801060817999999927e+03,8.250310853999999381e+03,2.000000000000000000e+00
5.850281850999999733e+03,1.381533349500000077e+04,2.563214234999999917e+03,6.839442799000000377e+03,9.590948231000000305e+03,1.305405230000000074e+02,2.000000000000000000e+00
1.167336929000000055e+03,1.999647283999999854e+04,1.107291310300000077e+04,1.076848846400000002e+04,1.586827009299999918e+04,1.458506700500000079e+04,2.000000000000000000e+00
3.014215152000000217e+03,3.928756730999999945e+03,1.697499030100000164e+04,1.053178692500000034e+04,9.971882782999999108e+03,1.765930756800000017e+04,1.000000000000000000e+00
1.396780583400000069e+04,7.273959065000000010e+03,1.309883483999999953e+04,9.292292905000000246e+03,1.454882566799999950e+04,1.867243625199999951e+04,1.000000000000000000e+00
